Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Market Cap,P/E Ratio,Dividend Yield,EPS
2021-09-17 00:00:00-04:00,132.41458425519346,134.16641877343125,132.28617834258515,132.38706970214844,18737400,0.0,0.0,PG,384816611328,26.090843,2.47,6.29
2021-09-20 00:00:00-04:00,132.27702269453331,132.85485634781367,130.21334707018465,131.05715942382812,10238700,0.0,0.0,PG,384816611328,26.090843,2.47,6.29
2021-09-21 00:00:00-04:00,131.13971782568942,132.5613639923589,131.0480072958641,131.2589569091797,6651300,0.0,0.0,PG,384816611328,26.090843,2.47,6.29
2021-09-22 00:00:00-04:00,131.91018733032135,132.3962965967761,131.02967934106007,131.70840454101562,6332500,0.0,0.0,PG,384816611328,26.090843,2.47,6.29
2021-09-23 00:00:00-04:00,132.1302574003994,132.7080910026502,131.60746689923494,132.24949645996094,5171200,0.0,0.0,PG,384816611328,26.090843,2.47,6.29
2021-09-24 00:00:00-04:00,131.8918186778102,132.48798610004553,131.24060814388767,131.6625213623047,5009400,0.0,0.0,PG,384816611328,26.090843,2.47,6.29
2021-09-27 00:00:00-04:00,131.29561896635263,131.3139666676919,129.80061019429746,129.92901611328125,5749700,0.0,0.0,PG,384816611328,26.090843,2.47,6.29
2021-09-28 00:00:00-04:00,129.36952973532294,129.66302297976108,128.0029128917703,128.94761657714844,7015300,0.0,0.0,PG,384816611328,26.090843,2.47,6.29
2021-09-29 00:00:00-04:00,128.65408996911043,130.86450456539885,128.5715323323758,130.25917053222656,5460000,0.0,0.0,PG,384816611328,26.090843,2.47,6.29
2021-09-01 00:00:00-04:00,174.82000732421875,176.35000610351562,173.76199340820312,173.9499969482422,72598000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-02 00:00:00-04:00,174.73800659179688,175.59800720214844,172.75,173.156005859375,58474000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-03 00:00:00-04:00,172.60000610351562,174.1334991455078,171.82200622558594,173.90249633789062,51514000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-07 00:00:00-04:00,173.89999389648438,176.4044952392578,173.8470001220703,175.46449279785156,54758000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-08 00:00:00-04:00,175.58250427246094,177.281494140625,174.7834930419922,176.27499389648438,61068000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-09 00:00:00-04:00,176.30099487304688,177.49949645996094,174.01849365234375,174.20799255371094,54384000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-10 00:00:00-04:00,175.0915069580078,175.42250061035156,173.14549255371094,173.45750427246094,47946000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-13 00:00:00-04:00,174.13999938964844,174.8979949951172,171.89999389648438,172.85850524902344,51380000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-14 00:00:00-04:00,173.77749633789062,174.3404998779297,171.885498046875,172.5,38738000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-15 00:00:00-04:00,172.12600708007812,174.27099609375,170.10049438476562,173.7895050048828,59150000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-16 00:00:00-04:00,172.9980010986328,174.62750244140625,172.3070068359375,174.41200256347656,51672000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-17 00:00:00-04:00,174.42050170898438,174.87049865722656,172.60650634765625,173.12600708007812,92332000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-20 00:00:00-04:00,169.8000030517578,170.9499969482422,165.25050354003906,167.7864990234375,93382000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-21 00:00:00-04:00,168.75,168.98500061035156,166.6195068359375,167.18150329589844,55618000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-22 00:00:00-04:00,167.5500030517578,169.4499969482422,167.05250549316406,169.00250244140625,48228000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-23 00:00:00-04:00,169.00250244140625,171.447998046875,169.00250244140625,170.8000030517578,47588000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-24 00:00:00-04:00,170.10049438476562,171.46299743652344,169.6699981689453,171.2760009765625,42324000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-27 00:00:00-04:00,168.5749969482422,170.77850341796875,166.98049926757812,170.2899932861328,72690000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-28 00:00:00-04:00,167.885498046875,168.45950317382812,164.5050048828125,165.79800415039062,88616000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-29 00:00:00-04:00,166.10549926757812,167.56500244140625,164.89349365234375,165.05599975585938,51246000,0.0,0.0,AMZN,2397199663104,40.904156,N/A,5.53
2021-09-01 00:00:00-04:00,294.6745252651419,296.9317546635552,293.331862438641,293.66265869140625,18983800,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-02 00:00:00-04:00,294.02270422740054,295.1512893597949,292.057344925021,293.0010986328125,16285600,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-03 00:00:00-04:00,292.8453681711195,294.4118179045232,292.1351405686588,292.9913330078125,14747900,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-07 00:00:00-04:00,292.8648081603791,292.94263033034684,290.13084792905835,292.0572509765625,17180400,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-08 00:00:00-04:00,291.66809901400006,292.4756265566167,289.42060885659953,292.0864562988281,15046800,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-09 00:00:00-04:00,292.6799783157929,293.9642669456135,288.9633383530343,289.2065734863281,19927000,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-10 00:00:00-04:00,290.34494231543204,291.8043531923054,287.38719462460057,287.708251953125,19633400,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-13 00:00:00-04:00,289.49839648032906,290.46162764124614,286.1222921940224,288.95355224609375,23652900,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-14 00:00:00-04:00,291.45406942927184,293.234567267124,290.03358453682137,291.6778564453125,21853400,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-15 00:00:00-04:00,295.05405302131106,297.0583088061303,293.6530158155619,296.57183837890625,28356300,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-16 00:00:00-04:00,295.5404221355816,297.04846806628996,292.621600572826,296.9609069824219,19550800,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-17 00:00:00-04:00,295.9393384251087,296.26039574034155,291.4248800474828,291.75567626953125,41372500,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-20 00:00:00-04:00,288.31143268701317,290.6367746323378,281.68571054723094,286.33636474609375,38278700,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-21 00:00:00-04:00,287.68880735952234,289.48875340143735,286.11264834385094,286.8228759765625,22364100,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-22 00:00:00-04:00,288.70069387685174,292.09624729235685,286.54076441540616,290.5006103515625,26626300,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-23 00:00:00-04:00,290.763291562761,292.7578078290268,289.47900290076296,291.4540710449219,18604600,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-24 00:00:00-04:00,290.16000640118705,291.6875001593033,288.89516615233885,291.24969482421875,14999000,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-27 00:00:00-04:00,288.12665518466116,288.4477125312532,285.01323326207313,286.2099609375,23571700,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-28 00:00:00-04:00,281.95814872871944,282.9116411202936,275.0989299902921,275.84808349609375,43186200,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-29 00:00:00-04:00,277.38539572305075,279.01019004247365,275.35195325081514,276.3151550292969,26353700,0.0,0.0,MSFT,3041650016256,32.943237,0.81,12.42
2021-09-01 00:00:00-04:00,37.4900016784668,39.93000030517578,37.20000076293945,39.08000183105469,56911500,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-02 00:00:00-04:00,39.06999969482422,41.02000045776367,38.900001525878906,40.349998474121094,43827700,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-03 00:00:00-04:00,40.11000061035156,40.970001220703125,39.83000183105469,40.369998931884766,30353900,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-07 00:00:00-04:00,40.849998474121094,41.86000061035156,40.59000015258789,40.59000015258789,35292600,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-08 00:00:00-04:00,39.16999816894531,39.43000030517578,37.810001373291016,38.13999938964844,51800000,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-09 00:00:00-04:00,37.97999954223633,38.849998474121094,37.54999923706055,38.45000076293945,33812000,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-10 00:00:00-04:00,38.619998931884766,39.52000045776367,37.900001525878906,37.97999954223633,29273600,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-13 00:00:00-04:00,38.0099983215332,38.38999938964844,36.560001373291016,38.38999938964844,38410000,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-14 00:00:00-04:00,38.4900016784668,39.400001525878906,37.689998626708984,37.88999938964844,30857200,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-15 00:00:00-04:00,38.0,38.150001525878906,36.95000076293945,38.029998779296875,27049400,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-16 00:00:00-04:00,37.540000915527344,37.66999816894531,36.7400016784668,37.09000015258789,33023100,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-17 00:00:00-04:00,37.29999923706055,37.56999969482422,36.970001220703125,37.5099983215332,29557200,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-20 00:00:00-04:00,36.11000061035156,36.31999969482422,34.540000915527344,35.16999816894531,57611700,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-21 00:00:00-04:00,35.52000045776367,35.81999969482422,34.880001068115234,34.900001525878906,31706600,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-22 00:00:00-04:00,35.209999084472656,35.83000183105469,35.119998931884766,35.70000076293945,26608000,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-23 00:00:00-04:00,36.20000076293945,36.5,35.56999969482422,36.0099983215332,27152700,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-24 00:00:00-04:00,35.59000015258789,36.06999969482422,35.20000076293945,35.380001068115234,23755100,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-27 00:00:00-04:00,35.43000030517578,36.86000061035156,34.41999816894531,36.77000045776367,36093000,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-28 00:00:00-04:00,36.279998779296875,37.029998779296875,34.93000030517578,35.04999923706055,37507900,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-29 00:00:00-04:00,35.439998626708984,36.36000061035156,35.02000045776367,35.130001068115234,33553400,0.0,0.0,NIO,9369678848,N/A,N/A,-1.49
2021-09-01 00:00:00-04:00,378.145530516897,382.86748351648856,377.3684998916294,380.5961608886719,11567200,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-02 00:00:00-04:00,380.0482296543719,380.29727829765784,372.63653959806607,373.8518981933594,14832900,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-03 00:00:00-04:00,373.32389208119724,375.7247244949894,371.6901184944731,374.8281555175781,7509600,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-07 00:00:00-04:00,374.44963311959026,381.5026775487639,371.7300109024901,380.72564697265625,10793800,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-08 00:00:00-04:00,378.7133496410574,379.4206393074584,373.3637894064311,376.1332092285156,11067200,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-09 00:00:00-04:00,376.2029689849014,378.3846073383071,375.13703339388246,376.56158447265625,9098900,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-10 00:00:00-04:00,379.9087236836783,382.32949944771093,376.82054502429855,377.2489013671875,11549600,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-13 00:00:00-04:00,380.22754906686475,380.2972899854752,372.9254559979386,375.0772399902344,13026300,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-14 00:00:00-04:00,375.9638524445199,377.1493265026148,373.6825581980874,375.09716796875,8711600,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-15 00:00:00-04:00,375.5653668430345,376.12323339084475,366.27088453626124,372.4971008300781,17940300,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-16 00:00:00-04:00,371.3713887477206,372.1384476354948,368.3030923937314,371.6403503417969,11934200,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-17 00:00:00-04:00,369.9966365281194,369.9966365281194,360.2139983524716,363.33209228515625,26299000,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-20 00:00:00-04:00,357.9327118278841,359.6561394506684,348.46886301661107,354.346435546875,19822800,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-21 00:00:00-04:00,357.1357975841532,358.6699459243961,353.83839558111276,356.11968994140625,11751900,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-22 00:00:00-04:00,345.9086214268068,348.5086744358731,339.39350099275384,341.9039001464844,43692900,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-23 00:00:00-04:00,344.0457707802318,348.3393977041544,341.6947659917591,344.64349365234375,21806300,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-24 00:00:00-04:00,341.93380900752913,353.00154631190134,341.06712460972705,351.6168212890625,18801900,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-27 00:00:00-04:00,348.47882392710466,353.7984993411599,345.7592017766133,352.2344665527344,15205800,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-28 00:00:00-04:00,346.6458196331948,348.2696216179247,337.6302710940714,339.3536682128906,21710300,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-29 00:00:00-04:00,341.8441642811484,343.91626603377915,337.5904243661517,338.317626953125,14452200,0.0,0.0,META,1821372055552,30.116043,0.29,23.87
2021-09-01 00:00:00-04:00,111.30000305175781,111.8499984741211,109.8499984741211,109.98999786376953,38579600,0.0,0.0,AMD,184934039552,114.123,N/A,1.0
2021-09-02 00:00:00-04:00,110.31999969482422,110.87999725341797,108.7699966430664,109.19999694824219,40090500,0.0,0.0,AMD,184934039552,114.123,N/A,1.0
2021-09-03 00:00:00-04:00,108.8499984741211,111.16999816894531,108.5,109.91999816894531,42605800,0.0,0.0,AMD,184934039552,114.123,N/A,1.0
2021-09-07 00:00:00-04:00,109.95999908447266,110.58000183105469,108.66000366210938,109.1500015258789,28815200,0.0,0.0,AMD,184934039552,114.123,N/A,1.0
2021-09-08 00:00:00-04:00,108.87999725341797,109.30000305175781,105.5199966430664,106.16999816894531,43067900,0.0,0.0,AMD,184934039552,114.123,N/A,1.0
2021-09-09 00:00:00-04:00,106.55999755859375,107.30000305175781,105.83999633789062,106.1500015258789,31857900,0.0,0.0,AMD,184934039552,114.123,N/A,1.0
