Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2022-01-20 00:00:00-05:00,336.57666015625,347.220001220703,331.333343505859,332.089996337891,70488600,0,0,TSLA
2022-01-21 00:00:00-05:00,332.113342285156,334.850006103516,313.5,314.633331298828,103416000,0,0,TSLA
2022-01-24 00:00:00-05:00,301.586669921875,311.170013427734,283.823333740234,310,151565700,0,0,TSLA
2022-01-25 00:00:00-05:00,304.733337402344,317.086669921875,301.070007324219,306.133331298828,86595900,0,0,TSLA
2022-01-26 00:00:00-05:00,317.476654052734,329.230010986328,302,312.470001220703,104867400,0,0,TSLA
2022-01-27 00:00:00-05:00,311.119995117188,311.796661376953,276.333343505859,276.366668701172,147109500,0,0,TSLA
2022-01-28 00:00:00-05:00,277.186676025391,285.833343505859,264.003326416016,282.116668701172,134789100,0,0,TSLA
2022-01-31 00:00:00-05:00,290.9033203125,312.663330078125,287.350006103516,312.239990234375,104436000,0,0,TSLA
2022-02-01 00:00:00-05:00,311.736663818359,314.566680908203,301.666656494141,310.416656494141,73138200,0,0,TSLA
2022-02-02 00:00:00-05:00,309.393341064453,310.5,296.470001220703,301.886657714844,66792900,0,0,TSLA
2022-02-03 00:00:00-05:00,294,312.333343505859,293.506652832031,297.046661376953,78855600,0,0,TSLA
2022-02-04 00:00:00-05:00,299.073333740234,312.166656494141,293.723327636719,307.773345947266,73625400,0,0,TSLA
2022-02-07 00:00:00-05:00,307.929992675781,315.92333984375,300.9033203125,302.446655273438,60994500,0,0,TSLA
2022-02-08 00:00:00-05:00,301.843322753906,308.763336181641,298.266662597656,307.333343505859,50729100,0,0,TSLA
2022-02-09 00:00:00-05:00,311.666656494141,315.42333984375,306.666656494141,310.666656494141,52259400,0,0,TSLA
2022-02-10 00:00:00-05:00,302.790008544922,314.603332519531,298.899993896484,301.516662597656,66126900,0,0,TSLA
2022-02-11 00:00:00-05:00,303.209991455078,305.320007324219,283.566680908203,286.666656494141,79645800,0,0,TSLA
2022-02-14 00:00:00-05:00,287.190002441406,299.626678466797,284.383331298828,291.920013427734,67756500,0,0,TSLA
2022-02-15 00:00:00-05:00,300,307.666656494141,297.793334960938,307.476654052734,57286200,0,0,TSLA
2022-02-16 00:00:00-05:00,304.683319091797,308.809997558594,300.4033203125,307.796661376953,51294300,0,0,TSLA
2022-02-17 00:00:00-05:00,304.420013427734,306.166656494141,291.366668701172,292.116668701172,55178400,0,0,TSLA
2022-02-18 00:00:00-05:00,295.333343505859,295.623321533203,279.203338623047,285.660003662109,68501700,0,0,TSLA
2022-02-22 00:00:00-05:00,278.043334960938,285.57666015625,267.033325195313,273.843322753906,83288100,0,0,TSLA
2022-02-23 00:00:00-05:00,276.809997558594,278.433319091797,253.520004272461,254.679992675781,95256900,0,0,TSLA
2022-02-24 00:00:00-05:00,233.463333129883,267.493347167969,233.33332824707,266.92333984375,135322200,0,0,TSLA
2022-02-25 00:00:00-05:00,269.743347167969,273.166656494141,260.799987792969,269.956665039063,76067700,0,0,TSLA
2022-02-28 00:00:00-05:00,271.670013427734,292.286682128906,271.570007324219,290.143341064453,99006900,0,0,TSLA
2022-03-01 00:00:00-05:00,289.893341064453,296.626678466797,284.593322753906,288.123321533203,74766900,0,0,TSLA
2022-03-02 00:00:00-05:00,290.709991455078,295.493347167969,281.42333984375,293.296661376953,74643300,0,0,TSLA
2022-03-03 00:00:00-05:00,292.92333984375,295.480010986328,277.533325195313,279.763336181641,61623600,0,0,TSLA
2022-03-04 00:00:00-05:00,283.033325195313,285.216674804688,275.053344726563,279.429992675781,66999600,0,0,TSLA
2022-03-07 00:00:00-05:00,285.433319091797,288.713317871094,268.190002441406,268.193328857422,72494100,0,0,TSLA
2022-03-08 00:00:00-05:00,265.176666259766,283.329986572266,260.723327636719,274.799987792969,80399100,0,0,TSLA
2022-03-09 00:00:00-05:00,279.82666015625,286.853332519531,277.336669921875,286.323333740234,59184000,0,0,TSLA
2022-03-10 00:00:00-05:00,283.816680908203,284.816680908203,270.119995117188,279.433319091797,58648500,0,0,TSLA
2022-03-11 00:00:00-05:00,280.066680908203,281.266662597656,264.589996337891,265.116668701172,67037100,0,0,TSLA
2022-03-14 00:00:00-04:00,260.203338623047,266.899993896484,252.013336181641,255.456665039063,71152200,0,0,TSLA
2022-03-15 00:00:00-04:00,258.42333984375,268.523345947266,252.190002441406,267.296661376953,66841200,0,0,TSLA
2022-03-16 00:00:00-04:00,269.666656494141,280.666656494141,267.420013427734,280.07666015625,84028800,0,0,TSLA
2022-03-17 00:00:00-04:00,276.996673583984,291.666656494141,275.239990234375,290.533325195313,66582900,0,0,TSLA
2022-03-18 00:00:00-04:00,291.496673583984,302.616668701172,289.130004882813,301.796661376953,100414200,0,0,TSLA
2022-03-21 00:00:00-04:00,304.993347167969,314.283325195313,302.363342285156,307.053344726563,81981600,0,0,TSLA
2022-03-22 00:00:00-04:00,310,332.619995117188,307.25,331.32666015625,105868500,0,0,TSLA
2022-03-23 00:00:00-04:00,326.646667480469,346.899993896484,325.466674804688,333.036682128906,120676200,0,0,TSLA
2022-03-24 00:00:00-04:00,336.57666015625,341.496673583984,329.600006103516,337.973327636719,68920800,0,0,TSLA
2022-03-25 00:00:00-04:00,336,340.600006103516,332.440002441406,336.880004882813,62031600,0,0,TSLA
2022-03-28 00:00:00-04:00,355.033325195313,365.959991455078,351.200012207031,363.946655273438,102506100,0,0,TSLA
2022-03-29 00:00:00-04:00,369.329986572266,371.589996337891,357.703338623047,366.523345947266,73614900,0,0,TSLA
2022-03-30 00:00:00-04:00,363.723327636719,371.316680908203,361.333343505859,364.663330078125,59865000,0,0,TSLA
2022-03-31 00:00:00-04:00,364.856658935547,367.713317871094,358.880004882813,359.200012207031,48992700,0,0,TSLA
2022-04-01 00:00:00-04:00,360.383331298828,364.916656494141,355.546661376953,361.529998779297,54263100,0,0,TSLA
2022-04-04 00:00:00-04:00,363.126678466797,383.303344726563,357.510009765625,381.816680908203,82035900,0,0,TSLA
2022-04-05 00:00:00-04:00,378.766662597656,384.290008544922,362.433319091797,363.753326416016,80075100,0,0,TSLA
2022-04-06 00:00:00-04:00,357.823333740234,359.666656494141,342.566680908203,348.586669921875,89348400,0,0,TSLA
2022-04-07 00:00:00-04:00,350.796661376953,358.863342285156,340.513336181641,352.420013427734,79447200,0,0,TSLA
2022-04-08 00:00:00-04:00,347.736663818359,349.480010986328,340.813323974609,341.829986572266,55013700,0,0,TSLA
2022-04-11 00:00:00-04:00,326.799987792969,336.156677246094,324.880004882813,325.309997558594,59357100,0,0,TSLA
2022-04-12 00:00:00-04:00,332.546661376953,340.396667480469,325.533325195313,328.983337402344,65976000,0,0,TSLA
2022-04-13 00:00:00-04:00,327.026672363281,342.079986572266,324.366668701172,340.790008544922,55121100,0,0,TSLA
2022-04-14 00:00:00-04:00,333.0966796875,337.570007324219,327.396667480469,328.333343505859,58422300,0,0,TSLA
2022-04-18 00:00:00-04:00,329.676666259766,338.306671142578,324.470001220703,334.763336181641,51715200,0,0,TSLA
2022-04-19 00:00:00-04:00,335.019989013672,344.980010986328,331.776672363281,342.716674804688,49847700,0,0,TSLA
2022-04-20 00:00:00-04:00,343.333343505859,344.666656494141,325.083343505859,325.733337402344,70711200,0,0,TSLA
2022-04-21 00:00:00-04:00,358.243347167969,364.073333740234,332.140014648438,336.260009765625,105416400,0,0,TSLA
2022-04-22 00:00:00-04:00,338.303344726563,344.950012207031,331.333343505859,335.016662597656,69696600,0,0,TSLA
2022-04-25 00:00:00-04:00,326.323333740234,336.206665039063,325.100006103516,332.67333984375,68341200,0,0,TSLA
2022-04-26 00:00:00-04:00,331.809997558594,333.333343505859,291.666656494141,292.140014648438,136133700,0,0,TSLA
2022-04-27 00:00:00-04:00,299.526672363281,306,292.453338623047,293.836669921875,76956300,0,0,TSLA
2022-04-28 00:00:00-04:00,299.993347167969,300,273.899993896484,292.503326416016,124948500,0,0,TSLA
2022-04-29 00:00:00-04:00,300.75,311.466674804688,290,290.253326416016,88133100,0,0,TSLA
2022-05-02 00:00:00-04:00,286.92333984375,302.119995117188,282.676666259766,300.980010986328,75781500,0,0,TSLA
2022-05-03 00:00:00-04:00,301.059997558594,308.026672363281,296.196655273438,303.083343505859,63709500,0,0,TSLA
2022-05-04 00:00:00-04:00,301.313323974609,318.5,295.093322753906,317.540008544922,81643800,0,0,TSLA
2022-05-05 00:00:00-04:00,313.006652832031,315.200012207031,285.899993896484,291.093322753906,92519100,0,0,TSLA
2022-05-06 00:00:00-04:00,295.666656494141,296,281.036682128906,288.549987792969,72903000,0,0,TSLA
2022-05-09 00:00:00-04:00,278.816680908203,281.876678466797,260.383331298828,262.369995117188,90810300,0,0,TSLA
2022-05-10 00:00:00-04:00,273.103332519531,275.119995117188,258.083343505859,266.679992675781,84401700,0,0,TSLA
2022-05-11 00:00:00-04:00,265,269.92333984375,242.399993896484,244.66667175293,97224600,0,0,TSLA
2022-05-12 00:00:00-04:00,233.66667175293,253.220001220703,226.66667175293,242.66667175293,140313000,0,0,TSLA
2022-05-13 00:00:00-04:00,257.82666015625,262.450012207031,250.523330688477,256.529998779297,92150700,0,0,TSLA
2022-05-16 00:00:00-04:00,255.720001220703,256.586669921875,239.696670532227,241.456665039063,86098500,0,0,TSLA
2022-05-17 00:00:00-04:00,249.119995117188,254.82666015625,242.949996948242,253.869995117188,80236200,0,0,TSLA
2022-05-18 00:00:00-04:00,248.17333984375,253.5,233.603332519531,236.603332519531,87811800,0,0,TSLA
2022-05-19 00:00:00-04:00,235.66667175293,244.66667175293,231.369995117188,236.473327636719,90296700,0,0,TSLA
2022-05-20 00:00:00-04:00,237.996673583984,240.526672363281,211,221.300003051758,144973200,0,0,TSLA
2022-05-23 00:00:00-04:00,218.339996337891,226.653335571289,212.686660766602,224.966659545898,88903500,0,0,TSLA
2022-05-24 00:00:00-04:00,217.843338012695,217.973327636719,206.856674194336,209.386672973633,89092500,0,0,TSLA
2022-05-25 00:00:00-04:00,207.949996948242,223.106674194336,207.669998168945,219.600006103516,92139300,0,0,TSLA
2022-05-26 00:00:00-04:00,220.473327636719,239.556671142578,217.886672973633,235.910003662109,106003200,0,0,TSLA
2022-05-27 00:00:00-04:00,241.08332824707,253.266662597656,240.176666259766,253.210006713867,89295000,0,0,TSLA
2022-05-31 00:00:00-04:00,257.946655273438,259.600006103516,244.74333190918,252.753326416016,101914500,0,0,TSLA
2022-06-01 00:00:00-04:00,251.720001220703,257.32666015625,243.639999389648,246.789993286133,77247900,0,0,TSLA
2022-06-02 00:00:00-04:00,244.156661987305,264.209991455078,242.066665649414,258.333343505859,93473100,0,0,TSLA
2022-06-03 00:00:00-04:00,243.226669311523,247.796661376953,233.41667175293,234.516662597656,112393800,0,0,TSLA
2022-06-06 00:00:00-04:00,244.353332519531,244.866668701172,234.350006103516,238.279998779297,84204600,0,0,TSLA
2022-06-07 00:00:00-04:00,234,239.996673583984,230.093338012695,238.886672973633,72808500,0,0,TSLA
2022-06-08 00:00:00-04:00,240.086669921875,249.963333129883,239.176666259766,241.866668701172,76210500,0,0,TSLA
2022-06-09 00:00:00-04:00,249.339996337891,255.546661376953,239.32666015625,239.706665039063,96491400,0,0,TSLA
2022-06-10 00:00:00-04:00,235.156661987305,239.5,227.913330078125,232.229995727539,97536600,0,0,TSLA
2022-06-13 00:00:00-04:00,223.16667175293,226.633331298828,214.683334350586,215.736663818359,102767400,0,0,TSLA
2022-06-14 00:00:00-04:00,218.286666870117,226.330001831055,211.736663818359,220.889999389648,97988700,0,0,TSLA
2022-06-15 00:00:00-04:00,220.91667175293,235.663330078125,218.149993896484,233,119131800,0,0,TSLA
2022-06-16 00:00:00-04:00,222.736663818359,225.16667175293,208.693328857422,213.100006103516,107390700,0,0,TSLA
2022-06-17 00:00:00-04:00,213.433334350586,220.970001220703,213.196670532227,216.759994506836,92641800,0,0,TSLA
2022-06-21 00:00:00-04:00,224.603332519531,243.57666015625,224.33332824707,237.036666870117,122793000,0,0,TSLA
2022-06-22 00:00:00-04:00,234.503326416016,246.83332824707,233.82666015625,236.086669921875,101107500,0,0,TSLA
2022-06-23 00:00:00-04:00,237.906661987305,239.316665649414,228.636672973633,235.070007324219,104202600,0,0,TSLA
2022-06-24 00:00:00-04:00,237.470001220703,246.066665649414,236.086669921875,245.706665039063,95770800,0,0,TSLA
2022-06-27 00:00:00-04:00,249.366668701172,252.070007324219,242.566665649414,244.919998168945,89178300,0,0,TSLA
2022-06-28 00:00:00-04:00,244.483337402344,249.970001220703,232.343338012695,232.663330078125,90391200,0,0,TSLA
2022-06-29 00:00:00-04:00,230.5,231.17333984375,222.273330688477,228.490005493164,82897200,0,0,TSLA
2022-06-30 00:00:00-04:00,224.509994506836,229.456665039063,218.863327026367,224.473327636719,94600500,0,0,TSLA
2022-07-01 00:00:00-04:00,227,230.229995727539,222.119995117188,227.263336181641,74460300,0,0,TSLA
2022-07-05 00:00:00-04:00,223,233.146667480469,216.16667175293,233.066665649414,84581100,0,0,TSLA
2022-07-06 00:00:00-04:00,230.779998779297,234.563339233398,227.186660766602,231.733337402344,71853600,0,0,TSLA
2022-07-07 00:00:00-04:00,233.919998168945,245.363327026367,232.210006713867,244.543334960938,81930600,0,0,TSLA
2022-07-08 00:00:00-04:00,242.33332824707,254.979995727539,241.160003662109,250.763336181641,101854200,0,0,TSLA
2022-07-11 00:00:00-04:00,252.103332519531,253.063339233398,233.626663208008,234.343338012695,99241200,0,0,TSLA
2022-07-12 00:00:00-04:00,236.846664428711,239.773330688477,228.369995117188,233.070007324219,87930900,0,0,TSLA
2022-07-13 00:00:00-04:00,225.5,242.059997558594,225.033340454102,237.039993286133,97954500,0,0,TSLA
2022-07-14 00:00:00-04:00,234.896667480469,238.653335571289,229.33332824707,238.313339233398,78557400,0,0,TSLA
2022-07-15 00:00:00-04:00,240,243.623336791992,236.889999389648,240.066665649414,69683100,0,0,TSLA
2022-07-18 00:00:00-04:00,244.936660766602,250.516662597656,239.603332519531,240.546661376953,82537500,0,0,TSLA
2022-07-19 00:00:00-04:00,245,247.139999389648,236.976669311523,245.529998779297,80890200,0,0,TSLA
2022-07-20 00:00:00-04:00,246.783340454102,250.663330078125,243.483337402344,247.5,88864200,0,0,TSLA
2022-07-21 00:00:00-04:00,255.106674194336,273.266662597656,254.866668701172,271.706665039063,142032300,0,0,TSLA
2022-07-22 00:00:00-04:00,276.220001220703,280.786682128906,270.713317871094,272.243347167969,103472700,0,0,TSLA
2022-07-25 00:00:00-04:00,272.216674804688,274.146667480469,267.399993896484,268.433319091797,64073400,0,0,TSLA
2022-07-26 00:00:00-04:00,266.513336181641,267.309997558594,256.263336181641,258.859985351563,66820800,0,0,TSLA
2022-07-27 00:00:00-04:00,263.809997558594,275.926666259766,261.790008544922,274.820007324219,88110000,0,0,TSLA
2022-07-28 00:00:00-04:00,280.066680908203,283.299987792969,272.799987792969,280.899993896484,84723000,0,0,TSLA
2022-07-29 00:00:00-04:00,280.700012207031,298.320007324219,279.100006103516,297.149993896484,95313000,0,0,TSLA
2022-08-01 00:00:00-04:00,301.276672363281,311.876678466797,295,297.276672363281,117042900,0,0,TSLA
2022-08-02 00:00:00-04:00,294.003326416016,307.833343505859,292.666656494141,300.586669921875,95577600,0,0,TSLA
2022-08-03 00:00:00-04:00,305,309.549987792969,301.149993896484,307.396667480469,80091000,0,0,TSLA
2022-08-04 00:00:00-04:00,311,313.606658935547,305,308.633331298828,72256200,0,0,TSLA
2022-08-05 00:00:00-04:00,302.670013427734,304.606658935547,285.543334960938,288.170013427734,113172900,0,0,TSLA
2022-08-08 00:00:00-04:00,295,305.200012207031,289.086669921875,290.42333984375,98994000,0,0,TSLA
2022-08-09 00:00:00-04:00,290.293334960938,292.396667480469,279.353332519531,283.333343505859,86244600,0,0,TSLA
2022-08-10 00:00:00-04:00,297.066680908203,297.510009765625,283.369995117188,294.356658935547,94918800,0,0,TSLA
2022-08-11 00:00:00-04:00,296.513336181641,298.236663818359,285.833343505859,286.630004882813,70155000,0,0,TSLA
2022-08-12 00:00:00-04:00,289.416656494141,300.160003662109,285.033325195313,300.029998779297,79657200,0,0,TSLA
2022-08-15 00:00:00-04:00,301.786682128906,313.133331298828,301.230010986328,309.320007324219,89359200,0,0,TSLA
2022-08-16 00:00:00-04:00,311.666656494141,314.666656494141,302.883331298828,306.563323974609,88136400,0,0,TSLA
2022-08-17 00:00:00-04:00,303.396667480469,309.656677246094,300.033325195313,303.996673583984,68766000,0,0,TSLA
2022-08-18 00:00:00-04:00,306,306.5,301.853332519531,302.869995117188,47500500,0,0,TSLA
2022-08-19 00:00:00-04:00,299,300.359985351563,292.5,296.666656494141,61395300,0,0,TSLA
